district,code1,code2,description,lon,lat,other
永嘉,22389,11411,低层居民区,120.633901,28.050421,90
永嘉,22650,11274,村庄,120.75703,28.23218,330
永嘉,22395,11275,村庄,120.801706,28.053858,60
永嘉,22387,11323,低层居民区,120.69271,28.149501,200
永嘉,22746,11420,高层居民区,120.64012,28.03925,
永嘉,22395,11421,低层居民区,120.78452,28.02809,20
永嘉,22515,11378,村庄,120.88351,28.37965,310
永嘉,22522,11422,村庄,120.531783,28.363124,325
永嘉,22650,11474,村庄,120.65507,28.35775,200
永嘉,22387,11475,高速公路,120.703944,28.10399,180
鹿城,22664,10400,商业中心,120.67889,27.98585,
鹿城,26623,10401,低层居民区,120.58485,28.06605,330
鹿城,22745,10437,工业园区,120.66308,27.98763,0
瓯海,22399,10402,村庄,120.56366,27.98278,280
鹿城,26488,10403,城区道路,120.687501,28.001261,360
龙湾,26616,10368,村庄,120.799081,27.952771,60
龙湾,22521,10404,高层居民区,120.70875,27.99338,0
瓯海,26806,10372,村庄,120.70433,27.96169,240
鹿城,22665,10406,城中村,120.583301,28.017041,60
鹿城,26493,10335,低层居民区,120.68338,27.98839,50
鹿城,26487,10373,休闲娱乐场所,120.67029,28.00397,350
龙湾,26611,10336,低层居民区,120.81319,27.86958,190
鹿城,26740,10917,工业园区,120.495001,28.068611,360
鹿城,26485,10951,低层居民区,120.68244,28.00675,200
永嘉,22389,11607,低层居民区,120.630441,28.047521,350
永嘉,26612,11611,低层居民区,120.68542,28.067701,300
永嘉,22395,11508,工业园区,120.78261,28.03232,80
永嘉,22525,11555,高速公路,120.61293,28.07361,110
永嘉,22518,11510,村庄,120.65517,28.53924,90
永嘉,22650,11511,村庄,120.76007,28.26763,270
永嘉,22522,11512,村庄,120.67197,28.20801,270
永嘉,22650,11454,村庄,120.66477,28.355701,330
永嘉,22522,11455,村庄,120.550828,28.162298,135
永嘉,22746,11460,高层居民区,120.644139,28.039978,
永嘉,22515,11461,风景区,120.760001,28.520901,240
永嘉,22522,11412,村庄,120.54444,28.35233,210
永嘉,26612,11413,长途汽车站,120.666573,28.052621,230
永嘉,22651,11324,村庄,120.86491,28.31405,320
永嘉,22387,11371,低层居民区,120.68705,28.159501,260
永嘉,22525,11476,工业园区,120.616821,28.064521,50
永嘉,26612,11528,低层居民区,120.65349,28.04852,60
永嘉,22515,11143,风景区,120.90127,28.39578,280
永嘉,22387,11191,低层居民区,120.684354,28.15497,20
永嘉,22650,11142,村庄,120.46427,28.53291,10
鹿城,22654,10440,写字楼,120.66461,28.02368,
鹿城,22741,10475,低层居民区,120.664833,28.00854,360
鹿城,22642,10439,写字楼,120.66394,28.01854,
鹿城,26804,10441,低层居民区,120.639801,28.013531,360
鹿城,22660,10442,高速公路,120.585601,28.086921,210
瓯海,22399,10405,村庄,120.56366,27.98278,230
龙湾,22656,10443,工业园区,120.70944,27.98583,0
瓯海,22399,10407,工业园区,120.56591,27.97822,300
鹿城,26804,10445,低层居民区,120.639801,28.013531,160
龙湾,26617,10408,村庄,120.79806,27.91736,290
龙湾,26616,10374,城区道路,120.815691,27.946881,0
鹿城,26609,10948,工业园区,120.592702,28.026108,60
鹿城,22642,10949,星级酒店,120.66008,28.01385,
瓯海,22384,10950,高层居民区,120.63588,27.99597,
龙湾,22524,10952,乡镇,120.78289,27.86417,80
龙湾,22524,10988,乡镇,120.786001,27.86351,70
龙湾,22390,10918,城区道路,120.727524,28.000323,100
鹿城,26488,10919,高层居民区,120.698812,28.001824,
永嘉,22746,11556,国道省道,120.647477,28.049999,60
永嘉,22650,11622,风景区,120.671011,28.297821,215
永嘉,22746,11557,国道省道,120.647477,28.049999,60
永嘉,22387,11558,村庄,120.70129,28.14617,190
永嘉,26612,11456,国道省道,120.662982,28.056995,110
永嘉,22650,11513,风景区,120.738601,28.29847,110
永嘉,22525,11515,低层居民区,120.61146,28.04382,65
永嘉,22395,11516,工业园区,120.78261,28.03232,80
永嘉,22650,11462,村庄,120.42806,28.48387,70
永嘉,22515,11463,村庄,120.729838,28.582422,40
永嘉,22389,11372,工业园区,120.61542,28.05184,240
永嘉,22388,11414,村庄,120.927031,28.358671,265
永嘉,22514,11418,村庄,120.47759,28.18181,220
永嘉,22387,11471,高速公路,120.703944,28.10399,40
永嘉,22651,11472,村庄,120.810261,28.171111,35
永嘉,22518,11524,村庄,120.64764,28.545801,60
永嘉,22389,11525,低层居民区,120.63194,28.06561,20
永嘉,22515,11473,郊区道路,120.743291,28.547241,30
瓯海,22667,10476,高铁,120.56917,27.91704,320
瓯海,22738,10514,高速公路,120.671061,27.88111,325
鹿城,26489,10477,低层居民区,120.717278,28.001831,30
龙湾,26490,10478,低层居民区,120.75992,27.968501,250
龙湾,22390,10444,低层居民区,120.724274,27.99832,85
鹿城,22741,10480,商业中心,120.659969,28.010821,
鹿城,22660,10446,低层居民区,120.585601,28.086921,70
龙湾,22524,10483,城区道路,120.766501,27.836701,80
鹿城,22659,10447,低层居民区,120.42213,28.13702,90
鹿城,26488,10409,写字楼,120.699113,28.003003,
鹿城,22741,10410,写字楼,120.65932,28.01062,
瓯海,22527,10986,高校,120.706801,27.92271,235
鹿城,22745,10987,工业园区,120.65734,27.98328,255
鹿城,26805,10989,休闲娱乐场所,120.653999,28.014375,
龙湾,22521,10990,高层居民区,120.70924,27.99389,
永嘉,22387,11033,村庄,120.74012,28.13576,100
鹿城,22659,10953,工业园区,120.55189,28.091501,0
瓯海,22739,10954,村庄,120.45073,27.985444,180
鹿城,22523,10920,高层居民区,120.636338,28.023085,
永嘉,22522,11623,低层居民区,120.55528,28.165801,70
永嘉,22650,11624,村庄,120.48646,28.55451,170
永嘉,22518,11628,村庄,120.72247,28.46774,60
永嘉,22667,11629,高铁,120.719972,28.073001,280
永嘉,22522,11631,村庄,120.505401,28.25431,310
永嘉,22518,11514,村庄,120.66708,28.48796,200
永嘉,22389,11560,高层居民区,120.62548,28.043601,
永嘉,22650,11562,村庄,120.533421,28.457511,180
永嘉,26612,11563,低层居民区,120.657967,28.043798,360
永嘉,22651,11564,村庄,120.83973,28.24069,225
永嘉,22517,11464,村庄,120.42371,28.30684,160
永嘉,22525,11517,工业园区,120.61146,28.04382,90
永嘉,22389,11415,低层居民区,120.633901,28.050421,90
永嘉,22522,11465,村庄,120.55288,28.16512,20
永嘉,22389,11527,低层居民区,120.63194,28.06561,90
永嘉,22518,11574,村庄,120.695721,28.468181,110
永嘉,22515,11618,村庄,120.768301,28.46361,80
永嘉,22515,11620,党政军机关,120.83028,28.37799,
永嘉,22515,11577,风景区,120.866271,28.352241,310
永嘉,22515,11578,村庄,120.837436,28.377649,225
瓯海,26806,10515,工业园区,120.651956,27.955886,110
鹿城,26620,10549,商业中心,120.673101,28.015381,
龙湾,22390,10516,中小学,120.735501,27.98055,60
龙湾,26800,10517,工业园区,120.80278,27.90238,225
鹿城,22642,10481,低层居民区,120.66394,28.02202,70
鹿城,26620,10482,低层居民区,120.68452,28.02126,30
鹿城,26613,10484,低层居民区,120.613131,28.007067,0
鹿城,26620,10521,低层居民区,120.688316,28.012176,150
龙湾,26738,10448,高速公路,120.72544,27.949801,30
鹿城,22642,10485,低层居民区,120.66394,28.02202,85
永嘉,22514,11030,星级酒店,120.47966,28.166601,
永嘉,22525,11031,国道省道,120.61145,28.06065,80
永嘉,22518,11034,村庄,120.69669,28.54096,50
永嘉,22525,11035,国道省道,120.61145,28.06065,60
鹿城,26613,10991,城区道路,120.62116,28.01058,295
龙湾,26617,10992,城中村,120.81602,27.91091,140
龙湾,22521,10921,城区道路,120.71016,27.99607,30
瓯海,22659,10922,村庄,120.376901,28.052071,300
鹿城,26489,10923,星级酒店,120.713726,28.019586,345
鹿城,22660,10924,风景区,120.55625,28.06668,150
永嘉,22743,11561,村庄,120.719972,28.073001,10
永嘉,22525,11637,工业园区,120.607251,28.057561,20
永嘉,22389,11626,工业园区,120.61773,28.055753,30
永嘉,22389,11627,工业园区,120.61773,28.055753,60
永嘉,22387,11518,低层居民区,120.68181,28.15946,135
永嘉,26612,11565,低层居民区,120.657967,28.043798,190
永嘉,22522,11466,村庄,120.66297,28.15203,110
永嘉,22746,11470,高层居民区,120.64199,28.03979,
永嘉,26612,11520,工业园区,120.67157,28.06263,
永嘉,22518,11621,高速公路,120.68325,28.52819,60
鹿城,22647,10933,低层居民区,120.60512,28.014101,20
龙湾,22390,10934,工业园区,120.74186,27.97976,50
鹿城,22490,10968,工业园区,120.578514,28.037123,50
龙湾,26490,10551,城区道路,120.81638,27.960201,0
鹿城,26488,10550,高层居民区,120.707401,28.000921,
瓯海,22656,10552,城中村,120.674444,27.969361,20
鹿城,26805,10553,城区道路,120.65841,28.01442,70
瓯海,26810,10518,工业园区,120.60432,27.95215,120
鹿城,26805,10519,企事业单位,120.65414,28.00901,
瓯海,22664,10522,长途汽车站,120.67428,27.98776,55
瓯海,26741,10486,乡镇,120.66947,27.96314,90
永嘉,22522,11032,村庄,120.581465,28.18756,40
永嘉,22389,11070,高层居民区,120.62505,28.04273,
永嘉,22746,11072,低层居民区,120.63996,28.04411,135
永嘉,22522,11073,村庄,120.66025,28.19862,0
永嘉,22743,11036,高速公路,120.688201,28.083401,50
永嘉,22515,11037,村庄,120.85241,28.37325,340
鹿城,26485,10955,低层居民区,120.68244,28.00675,160
瓯海,22658,10956,低层居民区,120.61075,27.98848,100
龙湾,26610,10957,城区道路,120.82864,27.89938,200
鹿城,26620,10958,高层居民区,120.686001,28.011601,0
龙湾,22521,10925,城区道路,120.71016,27.99607,50
永嘉,22525,11640,高层居民区,120.608801,28.048501,
瓯海,26740,10927,村庄,120.52133,27.984101,20
瓯海,22527,10928,高校,120.70931,27.91276,150
永嘉,22515,11570,郊区道路,120.73115,28.57346,80
永嘉,26813,11612,城区道路,120.619569,28.040628,270
永嘉,22651,11522,村庄,120.848451,28.178521,290
永嘉,22518,11523,国道省道,120.74054,28.32205,170
永嘉,22650,11521,村庄,120.69672,28.36007,180
鹿城,26485,10969,低层居民区,120.684699,28.011429,0
鹿城,26489,10970,高层居民区,120.71218,28.002613,
永嘉,22525,11012,工业园区,120.602348,28.049364,10
永嘉,22517,11054,村庄,120.44492,28.222401,190
永嘉,22746,11095,低层居民区,120.65147,28.043461,110
鹿城,22659,10584,高速公路,120.438806,28.153222,330
鹿城,22660,10585,工业园区,120.58467,28.07352,100
龙湾,22390,10586,城区道路,120.73909,27.97506,300
瓯海,26741,10587,郊区道路,120.64192,27.967573,0
龙湾,26490,10555,城区道路,120.81638,27.960201,75
鹿城,22523,10520,写字楼,120.63956,28.02581,
瓯海,22527,10556,高校,120.704059,27.921718,150
龙湾,26490,10557,低层居民区,120.865901,27.97039,200
鹿城,26620,10523,工业园区,120.68332,28.015482,20
鹿城,22523,10524,低层居民区,120.64175,28.02569,90
永嘉,22387,11116,低层居民区,120.69166,28.13306,40
永嘉,22515,11117,村庄,120.78717,28.45887,260
永嘉,22518,11071,村庄,120.73344,28.34354,240
永嘉,22746,11118,城区道路,120.64715,28.04057,220
永嘉,22522,11119,村庄,120.48595,28.22589,340
永嘉,22650,11074,村庄,120.81938,28.24521,60
永嘉,22518,11075,高速公路,120.73344,28.34354,330
鹿城,26623,10993,工业园区,120.57226,28.04261,360
龙湾,26610,10994,城区道路,120.83414,27.93743,40
瓯海,22494,10995,乡镇,120.60948,27.96193,145
龙湾,26800,10926,工业园区,120.80278,27.90238,235
鹿城,22523,10959,高层居民区,120.64719,28.01724,
鹿城,26488,10960,高层居民区,120.702942,27.999707,
龙湾,26800,10962,城中村,120.81353,27.89444,360
鹿城,26740,10963,工业园区,120.53708,28.098001,50
永嘉,22515,11614,村庄,120.81952,28.55097,310
永嘉,22522,11613,村庄,120.56157,28.31148,290
永嘉,22515,11571,村庄,120.77018,28.42483,210
永嘉,22517,11572,村庄,120.436711,28.365881,350
永嘉,22517,11573,村庄,120.48582,28.34801,145
永嘉,22650,11192,村庄,120.74627,28.18651,280
永嘉,22746,11233,城区道路,120.648121,28.044141,220
永嘉,22517,11234,村庄,120.49683,28.38261,270
永嘉,22522,11281,村庄,120.52006,28.21732,70
永嘉,22522,11282,村庄,120.571531,28.198241,210
瓯海,26751,10621,城区道路,120.68083,27.92944,360
瓯海,22656,10622,城中村,120.67899,27.97659,20
鹿城,22384,10623,工业园区,120.63866,28.00506,75
瓯海,22658,10624,普铁,120.63103,27.97988,360
鹿城,22664,10589,星级酒店,120.68406,27.98463,
鹿城,22523,10590,医院,120.65288,28.02382,
龙湾,26610,10591,机场,120.84047,27.920801,0
鹿城,26488,10592,低层居民区,120.699901,28.000531,0
龙湾,22390,10558,城区道路,120.74401,27.983301,360
鹿城,26620,10559,写字楼,120.67802,28.01624,
永嘉,22518,11162,高速公路,120.71258,28.47706,0
永嘉,22746,11163,低层居民区,120.65311,28.04133,30
永嘉,22518,11164,村庄,120.723661,28.393421,235
永嘉,22746,11165,低层居民区,120.65311,28.04133,30
永嘉,22515,11077,村庄,120.87003,28.47747,270
永嘉,22514,11120,低层居民区,120.47386,28.17402,
永嘉,22522,11121,村庄,120.55599,28.30922,20
永嘉,22389,11038,长途汽车站,120.62524,28.056964,30
永嘉,22743,11039,村庄,120.781071,28.048371,120
永嘉,22389,11040,高层居民区,120.62474,28.04325,
瓯海,26751,10996,高校,120.692301,27.92446,100
永嘉,22743,11041,国道省道,120.687123,28.079224,80
鹿城,26485,10961,低层居民区,120.67322,28.01239,60
瓯海,22399,10997,乡镇,120.566914,27.998121,240
鹿城,26488,10999,高层居民区,120.705458,28.000385,145
永嘉,22522,11002,村庄,120.63485,28.10607,330
永嘉,22387,11003,村庄,120.71833,28.10605,330
鹿城,26493,10930,商业中心,120.68015,27.99704,
永嘉,26612,11615,低层居民区,120.68542,28.067701,50
鹿城,26805,10929,商业中心,120.659101,28.014401,
永嘉,22746,11616,工业园区,120.63968,28.04901,145
永嘉,22746,11617,工业园区,120.63968,28.04901,0
永嘉,22522,11327,村庄,120.59896,28.20171,170
永嘉,22525,11328,工业园区,120.60567,28.05249,220
永嘉,22743,11330,高速公路,120.657778,28.096389,
鹿城,22660,10727,工业园区,120.588128,28.093572,230
龙湾,22524,10728,工业园区,120.78345,27.82537,290
瓯海,26739,10656,工业园区,120.53474,27.982601,225
龙湾,26610,10657,乡镇,120.82629,27.906901,100
鹿城,22643,10658,长途汽车站,120.652499,27.99086,100
鹿城,22521,10659,企事业单位,120.695001,27.994001,
鹿城,26613,10625,低层居民区,120.60976,28.010501,100
龙湾,22656,10626,工业园区,120.712446,27.986906,5
龙湾,26738,10627,高速公路,120.746553,27.969037,0
瓯海,26741,10628,工业园区,120.653085,27.965056,45
鹿城,26493,10560,高层居民区,120.683522,27.996817,
鹿城,22659,10593,村庄,120.455923,28.135741,100
永嘉,22387,11211,低层居民区,120.69317,28.14394,240
永嘉,22650,11212,村庄,120.55938,28.47647,290
永嘉,22517,11213,村庄,120.42709,28.33702,185
永嘉,22650,11214,村庄,120.67588,28.27253,250
永嘉,22514,11215,低层居民区,120.473522,28.175795,355
永嘉,22514,11122,村庄,120.491791,28.192931,280
永嘉,22525,11168,城区道路,120.60963,28.04252,330
永嘉,22650,11169,村庄,120.58426,28.430478,150
永嘉,22515,11079,村庄,120.848984,28.400862,220
永嘉,22389,11080,高层居民区,120.62176,28.05671,
永嘉,22387,11078,村庄,120.68587,28.171101,125
永嘉,22522,11042,风景区,120.519404,28.295713,10
永嘉,22395,11081,工业园区,120.793401,28.038871,40
永嘉,22395,11043,高速公路,120.784481,28.019201,310
永嘉,22650,11044,村庄,120.739901,28.28098,235
瓯海,22737,10998,村庄,120.62121,27.93874,100
永嘉,22743,11045,高速公路,120.687123,28.079224,0
永嘉,22395,11046,高速公路,120.784481,28.019201,80
瓯海,22527,10964,高校,120.704059,27.921718,325
鹿城,26485,10965,低层居民区,120.67322,28.01239,60
鹿城,26805,10931,城区道路,120.65406,28.01058,275
瓯海,22739,10932,村庄,120.467001,27.999401,350
永嘉,22517,11139,村庄,120.442856,28.339399,340
乐清,22667,11188,高铁,121.210973,28.386493,45
永嘉,22743,11189,村庄,120.65736,28.10014,220
瓯海,22494,10763,工业园区,120.596825,27.961728,360
龙湾,26616,10764,村庄,120.79465,27.931901,0
瓯海,22745,10691,城中村,120.667973,27.976204,360
鹿城,26489,10692,低层居民区,120.70883,28.00365,300
龙湾,26738,10693,高速公路,120.75557,27.97638,70
龙湾,26617,10694,低层居民区,120.819801,27.91539,195
鹿城,26805,10660,商业中心,120.65684,28.01215,
鹿城,22659,10661,村庄,120.475787,28.133381,60
龙湾,22524,10662,城区道路,120.788001,27.870001,30
鹿城,26620,10663,低层居民区,120.68861,28.02055,220
鹿城,26805,10629,写字楼,120.648001,28.016001,
鹿城,22642,10630,商业中心,120.66485,28.01116,
瓯海,22739,10594,郊区道路,120.453501,28.036641,180
永嘉,22389,11253,低层居民区,120.64102,28.06954,200
永嘉,22522,11254,村庄,120.57115,28.268501,345
永嘉,22387,11255,低层居民区,120.67785,28.15068,320
永嘉,22515,11257,村庄,120.76822,28.47179,180
永嘉,26612,11170,低层居民区,120.65902,28.03893,
永嘉,22514,11216,工业园区,120.49267,28.16587,200
永嘉,22517,11123,村庄,120.468701,28.35437,250
永嘉,22522,11125,村庄,120.55599,28.30922,20
永嘉,22389,11082,工业园区,120.62333,28.047501,360
永嘉,22522,11083,村庄,120.654201,28.217001,80
永嘉,22650,11084,村庄,120.80582,28.24787,0
永嘉,22389,11085,工业园区,120.62333,28.047501,80
永嘉,22387,11130,中小学,120.67767,28.15872,
永嘉,22395,11086,低层居民区,120.793401,28.038871,40
永嘉,22659,11087,国道省道,120.58049,28.11325,150
永嘉,22650,11004,村庄,120.645601,28.43875,200
永嘉,22387,11005,中小学,120.691661,28.161739,100
永嘉,22650,11007,村庄,120.403981,28.469271,20
龙湾,26800,10966,城中村,120.81353,27.89444,360
龙湾,26610,10967,乡镇,120.848887,27.92657,330
永嘉,22387,11190,低层居民区,120.682701,28.16033,
永嘉,22387,11230,低层居民区,120.67853,28.14929,
永嘉,22650,11231,高速公路,120.749861,28.301971,100
鹿城,22643,10795,工业园区,120.644683,27.98975,180
龙湾,22390,10796,中小学,120.735061,27.978667,305
鹿城,26805,10729,星级酒店,120.65761,28.01461,
鹿城,22654,10730,写字楼,120.67308,28.02032,
鹿城,26805,10731,低层居民区,120.65967,28.01842,20
瓯海,22399,10732,村庄,120.54537,28.00635,160
瓯海,22745,10695,城中村,120.668001,27.976201,330
瓯海,26810,10696,村庄,120.612501,27.94777,100
鹿城,26738,10697,村庄,120.77526,27.99715,0
瓯海,22737,10698,村庄,120.56917,27.91704,80
